10040	1	265	17	292	0
# ====Walk====
10041	19	265	35	292	0
10042	37	265	53	292	0
# ====Jump====
10043	73	265	89	292	0
# ====Run===== 
10044	91	265	115	292	0
10045	117	265	141	292	0
10046	143	265	167	292	0
# ====Long Jump====
10047	169	265	193	292	0
# ====Brake======
10048	195	264	211	292	0
# ====Kick======
10049	306	265	327	292	0
# ===Hold Shell Idle===
10050	249	265	265	292	0
# ====Hold Shell Run====
10051	267	265	283	292	0
10052	285	265	301	292	0
# ====Squat==========
10053	55	265	69	292	0
# ====Shoot=========
10054	209	299	223	326	0
10055	227	299	241	326	0


# ==================RACCOON==============
# ===Idle=========
10060	1	350	25	378	0
# ===Walk==========
10061	27	350	51	378	0
10062	53	350	77	378	0
# ===Jump==========
10063	105	350	129	378	0
# ===Run===========
10064	183	350	207	378	0
10065	209	350	233	378	0
10066	235	350	259	378	0
# ===Long Jump=====
10067	261	350	285	378	0
# ===Brake=========
10068	339	350	355	378	0
# ===Kick==========
10069	79	384	103	412	0
# ===Hold Shell Idle===
10070	1	384	25	412	0
# ===Hold Shell Run====
10071	27	384	51	412	0
10072	53	384	77	412	0
# ===Squat========
10073	79	350	101	378	0
# ===Tail Attack===
10074	375	350	399	378	0
#== In Teleport===
10075	357	350	373	378	0
10076	420	350	444	378	0
10077	401	350	417	378	0
# ==Floating====== 
10077	131	350	155	378	0
10078	157	350	181	378	0
# ==Flying========	
10079	261	350	285	378	0
10080	287	350	311	378	0
10081	313	350	337	378	0
# ==Die====== 
10099	307	16	323	32	0


#=================FIREBALL============
#Turn to raccoon or raccoon into big form
20004	415	1	431	17	0
20005	433	1	449	17	0
20006	451	1	467	17	0
20007	469	1	485	17	0




# =======ENEMY-Sprite==========
# =======GOOMBA=======
# ======BROWN======
# ===Walk=========
30001	9	11	25	27	10
30002	32	11	48	27	10
#==Die====== 
30003	54	18	70	27	10

#======GREEN KOOPA=====
#===Walk============
30020	31	119	47	145	10
30021	50	118	66	145	10
#===Bumped========
30022	32	149	48	165	10
30023	53	148	69	164	10
30024	74	148	90	164	10
#===Black Shell Hiding
30099	224	112	240	128	30
#===Exit Shell====
30025	74	127	92	143	10

#========RED KOOPA=====
#===Walk============
30030	28	67	44	93	10
30031	47	66	63	93	10
#===Bumped========
30032	29	97	45	113	10
30033	50	96	66	112	10
30034	71	96	87	112	10
#===Exit Shell====
30035	71	75	89	91	10




#==============ITEM==================	
#===========RACCOON LEAF===============
40057	180	123	196	137	20
#===========SUPER MUSROOM=============
40058	156	121	172	137	20
#===========FIRE FLOWER===============
40059	309	121	321	137	20
#=========1-UP MUSH ROOM===============
40060	286	121	302	137	20
#==========STARTMAN====================
40061	201	121	217	137	20




#=============BACKGROUND-OBJ===========
#============SCROLLING CURTAIN=========
40070	1	0	255	182	40
#============GROUND====================
40071	258	188	514	224	40
#============BACKGROUND================
40072	516	0	772	187	40
40073	516	226	772	413	40
#============SHINNNING-3================
40074	194	363	236	404	50
40075	240	363	282	404	50
40076	287	363	329	404	50
40077	333	363	375	404	50
#============BUSH======================
40078	2	384	66	448	50
40079	68	352	131	448	50
#============MENU======================
#==========Picked-Player1=============
40080	30	307	142	331	50
#==========Picked-Player2=============
40081	155	307	267	331	50




[ANIMATIONS]
# ani_id	sprite1_id	time1	sprite2_id	time2	...
#=================ANIMATION==================#
# ==== MARIO =========
# ===Idle_Small==== 
400	10000	100
# ===Idle_Big===== 
401	10020	100
# ===Idle_Fire====
402	10040	100
# ===Idle_Raccoon===
403	10060	100


# ===Walk_Small===
404	10000	100	10001	100	10002	100
# ===Walk_Big===
405	10020	100	10021	100	10022	100
# ===Walk_Fire=== 
406	10040	100	10041	100	10042	100
# ===Walk_Raccoon==
407	10060	100	10061	100	10062	100


# ===Jump_Small===
408	10003	200
# ===Jump_Big====
409	10023	200
# ===Jump_Fire===
410	10043	200
# ===Jump_Raccoon==
411	10063	200

# ===Run_Small====
412	10000	10	10001	10	10002	10
# ===Run_Big====
413	10020	10	10021	10	10022	10
# ===Run_Fire===
414	10040	10	10041	10	10042	10
# ===Run_Raccoon==
415	10060	10	10061	10	10062	10

# ==Run Full-P_Small==
416	10002	10	10004	10
# ==Run Full-P_Big===
417	10024	10	10025	10	10026	10
# ==Run Full-P_Fire===
418	10044	10	10045	10	10046	10
# ==Run Full-P_Raccoon===
419	10064	10	10065	10	10066	10


# ==Long Jump_Small===
420	10005	100
# ==Long Jump_Big===
421	10027	100
# ==Long Jump_Fire==
422	10047	100
# ==Long Jump_Raccoon==
423	10067	100


# ==Brake_Small-Ani== 
424	10006	100
# ==Brake_Big===
425	10028	100
# ==Brake_Fire==
426	10048	100
# ==Brake_Raccoon==
427	10068	100


# ==Kick Shell_Small-Ani==
428	10007	100
# ==Kick Shell_Big==
429	10029	100
# ==Kick Shell_Fire==
430	10049	100
# ==Kick Shell_Raccoon==
431	10069	100


# ==Hold Shell_Small-Ani==
432	10008	100
# ==Hold Shell_Big=== 
433	10030	100
# ==Hold Shell_Fire==
434	10050	100
# ==Hold Shell_Raccoon==
435	10070	100

# ==Hold Shell Run_Small-Ani===
436	10008	100	10009	100
# ==Hold Shell Run_Big==== 
437	10030	100	10031	100
# ==Hold Shell Run_Fire===
438	10050	100	10051	100
# ==Hold Shell Run_Raccoon==
439	10070	100	10071	100


# ==Squat_Big-Ani===
440	10033	100
# ==Squat_Fire==
441	10053	100
# ==Squat_Raccoon==
442	10073	100

# ==Fire-Form Shoot FireBall-Ani==
443	10054	100	10055	100
# ==Raccoon Tail Attack===
444	10074	100	10075	100	10076	100	10077	100	10074	100
# ==Raccoon Float====
445	10077	100	10078	100
# ==Racoon Flying===
446	10079	100	10080	100	10081	100

# ==Turn To Big Form-Ani== 
447	10035	100	10034	100	10035	100	10034	100	10035	100	10020	150	10035	100	10020	100
# ==Turn To Small Form==
448	10020	100	10035	100	10034	100	10035	100	10034	100	10035	100
#Turn to raccoon form or lose raccoon form 602
#  ==Into teleport===
449	10075	100
#  == Hitted====
450	10036	100
#  ==LookUp====
451	10037	100
#  ==Die===
599	10099	100
#  ==Hold Shell Jumping Small==
452	10009	100
#  ==hold shell Jumping big==
453	10032	100
#  ==hold shell jumping fire
454	10052	100
#  ==hold shell jumping raccoon
455	10072	100
#====FIREBALL====
#fire ball bummm
602	20004	100	20005	100	20006	100	20007	100


#======LUGI===========
# ===Idle_Big===== 
501	11020	100
# ===Walk_Big===
505	11020	100	11021	100	11022	100
# ===Jump_Big====
509	11023	200
# ===Run_Big====
513	11020	10	11021	10	11022	10
# ==Run Full-P_Big===
517	11024	10	11025	10	11026	10
# ==Long Jump_Big===
521	11027	100
# ==Brake_Big===
525	11028	100
# ==Kick Shell_Big==
529	11029	100
# ==Hold Shell_Big=== 
533	11030	100
# ==Hold Shell Run_Big==== 
537	11030	100	11031	100	11032	100
# ==Squat_Big-Ani===
540	10033	100


# ==== GOOMBA  =========
#  =====BROWN========
# walk
701	30001	100	30002	100
# die
702	30003	100


#======KOOPATROOPA======
#=====Green Koopa=======
# ==Walk===
710	30020	100	30021	100
# ==Hiding==
711	30022	100
# ==Black shell==
799	30099	100
# ==Bumped===
712	30022	100	30023	100	30024	100
# ==Exit Shell==
713	30025	100
#=====Red Koopa====
# ==Walk===
720	30030	100	30031	100
# ==Hiding==
721	30032	100
# ==Bumped===
722	30032	100	30033	100	30034	100
# ==Exit Shell==
723	30035	100

#===RACCOONLEAF====
853	40057	100
#====MUSHROOM====
854	40058	100
855	40060	100


#============Shinning 3s=========
800	40074	100	40075	100	40076	100	40077	100


[ANIMATION_SETS]
# id	ani1	ani2	ani3
# MARIO
1	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446	599	447	448	602	449	450	451	452	453	454	455
# LUGI
2	400	501	402	403	404	505	406	407	408	509	410	411	412	513	414	415	416	517	418	419	420	521	422	423	424	525	426	427	428	529	430	431	432	533	434	435	436	537	438	439	540	441	442	443	444	445	446	599	447	448	602	449	450	451
# GOOMBA
3	701	702
# Green Koopa/Red Koopa
4	710	711	712	720	721	722	713	723
# RACOONLEAF
5	853
# MUSHROOM
72	854	855
# BackGroundIntroScene
7	800
# Black Shell
8	710	799	712	720	721	722	713	723


[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type	type
# 0 = Mario, 24 = Lugi, 4 = Ground, 23 = BackGroundIntroScene
# 2= GOOMBA, 26 = RaccoonLeaf, 25 = MUSHROOM,28 = SHELL,3 = Koopa
#===BACKGROUND==========
23	0	0	7
#===GROUND======
4	0	198	7	400	16
4	-200	198	7	400	16
4	-400	198	7	400	16
#===PLAYER=========
#===MARIO=======
0	256	160	1
#===LUGI========
24	16	160	2
#==FALLING-OBJ==
#==Raccoon Leaf===
26	130	-10	5
#==Goomba========
2	95	-30	3
#==Mushroom======
25	70	-20	72
#==Shell=========
28	130	-80	4
28	180	-80	8
#==Koopas=======
3	-60	160	4
3	-120	160	4
3	-180	160	4
3	-400	160	4
