10050	249	265	265	292	0
#hold shell run
10051	267	265	283	292	0
10052	285	265	301	292	0
#dodge 
10053	55	265	69	292	0
#shoot
10054	209	299	223	326	0
10055	227	299	241	326	0
#in Pipe
10056	213	265	229	292	0


#==================RACCOON==============
#idle
10060	1	350	25	378	0
#walk
10061	27	350	51	378	0
10062	53	350	77	378	0
#jump
10063	105	350	129	378	0
#run
10064	183	350	207	378	0
10065	209	350	233	378	0
10066	235	350	259	378	0
#long jump
10067	261	350	285	378	0
#brake
10068	339	350	355	378	0
#kick
10069	79	384	103	412	0
#hold shell 
10070	1	384	25	412	0
#hold shell run 
10071	27	384	51	412	0
10072	53	384	77	412	0
#dodge
10073	79	350	101	378	0
#tail attack
10074	375	350	399	378	0
#(sprite teleport)
10075	357	350	373	378	0
10076	420	350	444	378	0
10077	401	350	417	378	0
#float 
10077	131	350	155	378	0
10078	157	350	181	378	0
#fly	
10079	261	350	285	378	0
10080	287	350	311	378	0
10081	313	350	337	378	0
# die 
10099	307	16	323	32	0

#=================FIREBALL============
#ball
20000	245	302	253	318	0
20001	255	302	263	318	0
20002	265	302	273	318	0
20003	275	302	283	318	0
#bummm!//1616
#Turn to raccoon or raccoon into big form
20004	415	1	431	17	0
20005	433	1	449	17	0
20006	451	1	467	17	0
20007	469	1	485	17	0
#tail attack effect
20008	379	1	395	17	0
20009	397	1	413	17	0
20010	379	19	395	35	0
20011	397	19	413	35	0


#=========ENEMY=========================
#========RED KOOPA=====
#walk
30030	28	67	44	93	10
30031	47	66	63	93	10
#bump
30032	29	97	45	113	10
30033	50	96	66	112	10
30034	71	96	87	112	10
#exit shell
30035	71	75	89	91	10
#======RED-PARAKOOPA=======
30036	105	93	121	120	10
30037	126	94	142	120	10
30038	147	93	163	120	10
#======BOOMERANG BROTHER- 16 -24======
30039	33	171	49	196	10
30040	57	171	73	196	10
30041	80	171	96	196	10
30042	103	171	119	196	10
#======BOOMERANG- 16 - 15=========
30043	124	166	139	182	10
30044	144	166	160	181	10
30045	124	188	139	204	10
30046	145	186	161	201	10


#==========MOVING PLATTFORM================
30050	352	167	400	183	20



#========UNMOVING OBJ==========
#Pipe
40020	0	16	32	32	100
40021	32	16	64	32	100	
40022	1	69	33	85	50
#Brick - Breakable
40042	1038	1	1054	17	40
40043	1055	1	1071	17	40
40044	1072	1	1088	17	40
40045	1089	1	1105	17	40
# ? Brick
40046	1140	1	1156	17	40
40047	1157	1	1173	17	40
40048	1174	1	1190	17	40
40049	1191	1	1207	17	40
#Invisible Brick
40000	600	600	616	616	70



#==============ITEM==================	
#==============Coin=================
#type 1 - Brick
40050	294	101	302	115	20
40051	311	101	312	115	20
40052	321	100	325	115	20
40053	334	100	348	116	20
40054	353	100	367	116	20
40055	370	100	384	116	20
#Empty Break
40056	235	188	251	204	20
#===========RACCOON LEAF===============
40057	180	123	196	137	20
#===========SUPER MUSROOM=============
40058	156	121	172	137	20
#=========1-UP MUSH ROOM===============
40060	286	121	302	137	20




#=============HUD===========================
50001	11	127	165	157	80
50002	171	127	245	157	80
#icon MARIO
50003	15	160	33	169	80
#icon Lugi
50004	15	170	33	179	80
#PowerMelter filled arrow
50005	63	161	72	170	80
#powerMelter filled iconP
50006	72	161	88	170	80
#powerMelter empty arrow
50007	90	161	99	170	80
#powerMelter empty icon
50008	99	161	116	170	80
#empty card
50009	160	159	183	186	80
#mushroom card
50010	184	160	208	186	80
#fireflower card
50011	208	160	232	186	80
#startman card
50012	232	160	256	186	80
#font - 0
50013	76	30	86	40	80
#font - 1
50014	86	30	96	40	80
#font - 2
50015	96	30	106	40	80
#font - 3
50016	106	30	116	40	80
#font - 4
50017	116	30	126	40	80
#font - 5
50018	126	30	136	40	80
#font - 6
50019	136	30	146	40	80
#font - 7
50020	146	30	156	40	80
#font - 8
50021	156	30	166	40	80
#font - 9
50022	166	30	176	40	80
#font - A
50023	176	30	186	40	80
#font - B
50024	186	30	196	40	80
#font - C
50025	76	40	86	50	80
#font - D
50026	86	40	96	50	80
#font - E
50027	96	40	106	50	80
#font - F
50028	106	40	116	50	80
#font - G
50029	116	40	126	50	80
#font - H
50030	126	40	136	50	80
#font - I
50031	136	40	146	50	80
#font - J
50032	146	40	156	50	80
#font - K
50033	156	40	166	50	80
#font - L
50034	166	40	176	50	80
#font - M
50035	176	40	186	50	80
#font - N
50036	186	40	196	50	80
#font - O
50037	76	50	86	60	80
#font - P
50038	86	50	96	60	80
#font - Q
50039	96	50	106	60	80
#font - R
50040	106	50	116	60	80
#font - S
50041	116	50	126	60	80
#font - T
50042	126	50	136	60	80
#font - U
50043	136	50	146	60	80
#font - V
50044	146	50	156	60	80
#font - W
50045	156	50	166	60	80
#font - X
50046	166	50	176	60	80
#font - Y
50047	176	50	186	60	80
#font - Z
50048	186	50	196	60	80
#==========EFFECT POINT===================
#100
50049	61	89	72	97	80
#200
50050	75	89	87	97	80
#400
50051	90	89	102	97	80
#800
50052	105	89	117	97	80
#1000
50053	120	89	135	97	80
#2000
50054	138	89	154	97	80
#4000
50055	157	89	173	97	80
#8000
50056	176	89	192	97	80
#1UP
50057	195	89	211	97	80
#============HIT EFFECT======================
50058	379	1	395	17	0
50059	397	1	413	17	0
#============PORTAL=========================
#CARD
50060	435	347	461	373	90
50061	379	347	405	373	90
50062	407	347	433	373	90
#PICKED 
#MUSHROOM
50063	257	373	273	389	90
50064	319	375	329	390	90
#STARMAN
50065	297	374	313	390	90
50066	347	374	357	391	90
#FLOWER
50067	277	374	293	390	90
50068	332	375	342	391	90
#CONGRATULATE
50069	4	348	252	421	90
#==========BROKEN-BRICK EFFECT=============
50070	1090	103	1097	111	50







# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
#=================ANIMATION==================#
# ==== MARIO =========
#idle small 
400	10000	100
#idle BIG 
401	10020	100
#idle fire
402	10040	100
#idle raccoon
403	10060	100


#walk small
404	10000	100	10001	100
#walk  big
405	10020	100	10021	100	10022	100
#walk fire 
406	10040	100	10041	100	10042	100
#walk raccoon
407	10060	100	10061	100	10062	100


#jump small
408	10003	200
#jump big
409	10023	200
#jump fire
410	10043	200
#jump raccoon
411	10063	200

#run small
412	10000	100	10001	100	10002	100
#run big
413	10020	10	10021	10	10022	10
#run fire
414	10040	10	10041	10	10042	10
#run raccoon
415	10060	10	10061	10	10062	10
#run full small
416	 10002	50	10004	50
#run full big
417	10024	10	10025	10	10026	10
#run full fire
418	10044	10	10045	10	10046	10
#run full raccoon
419	10064	10	10065	10	10066	10


#long jump small
420	10005	100
#long jump big
421	10027	100
#long jump fire
422	10047	100
#long jump raccoon
423	10067	100


#brake small 
424	10006	100
#brake big
425	10028	100
#brake fire
426	10048	100
#brake raccoon
427	10068	100


#kick shell small
428	10007	100
#kick shell big
429	10029	100
#kick shell fire
430	10049	100
#kick shell raccoon
431	10069	100
#hold shell small
432	10008	100


#hold shell big 
433	10030	100
#hold shell fire
434	10050	100
#hold shell raccoon
435	10070	100
#hold shell run small
436	10008	100	10009	100
#hold shell run big 
437	10030	100	10031	100
#hold shell run fire
438	10050	100	10051	100
#hold shell run raccoon
439	10070	100	10071	100


#dodge big
440	10033	100
#dodge fire
441	10053	100
#dodge raccoon
442	10073	100

#fire shoot
443	10054	100	10055	100
#raccoon tail attack
444	10074	100	10075	100	10076	100	10077	100	10074	100
#raccoon float
445	10077	100	10078	100
#racoon fly
446	10079	100	10080	100	10081	100

#Turn to big form 
447	10035	100	10034	100	10035	100	10034	100	10035	100	10020	150	10035	100	10020	100
#turn to small form
448	10020	100	10035	100	10034	100	10035	100	10034	100	10035	100
#turn to raccoon form or lose raccoon form 602
# Go to teleport RACCOON
449	10075	100
#  == Hitted====
450	10036	100
#  ==LookUp====
451	10037	100
#Hold Shell Jumping Small
452	10009	100
#hold shell Jumping big
453	10032	100
#hold shell jumping fire
454	10052	100
#hold shell jumping raccoon
455	10072	100
# INPIPE small
456	10010	100
#in Pipe BIG
457	10038	100
#in Pipe Fire
458	10056	100

#die
599	10099	100
#====FIREBALL====
#fireball
601	20000	50	20001	50	20002	50	20003	50
#fire ball bummm
602	20004	100	20005	100	20006	100	20007	100
#====EFFECT=======
#100
603	50049	100
#200
604	50050	100
#400
605	50051	100
#800
606	50052	100
#1000
607	50053	100
#2000
608	50054	100
#4000
609	50055	100
#8000
610	50056	100
#1UP
611	50057	100
#HIT
612	50058	100	50059	100

#======KOOPATROOPA======
#=====Green Koopa=======
#walk
710	30020	100	30021	100
#Hiding
711	30022	100
#Bump
712	30022	100	30023	100	30024	100
#exit shell
713	30025	100	30022	100
#=====Red Koopa====
#walk
720	30030	100	30031	100
#hiding
721	30032	100
#bump
722	30032	100	30033	100	30034	100
#ExitSHELL
723	30035	100	30032	100
#===========RED============
715	30036	100	30037	100	30038	100


#=======BOOMERANG BROTHER==========
#======WALK===============
730	30039	100	30040	100
#======THROW BOOMERANG======
731	30041	100	30042	100

#=======BOOMERANG================
732	30043	100	30044	100	30045	100	30046	100




#=========PORTAL========
613	50060	100	50061	100	50062	100
614	50063	100	50064	100
615	50065	100	50066	100
616	50067	100	50068	100


#Pipe
830	40020	100
831	40021	100
832	40022	100
# ===BRICK===
#Brick - Breakable
842	40042	100	40043	100	40044	100	40045	100
#? Brick
843	40046	150	40047	150	40048	100	40049	100
#Invisible brick
899	40000	100
#Empty Brick
844	40056	100
#====COIN====
850	40050	100	40051	100	40052	100
851	40053	150	40054	100	40055	150
852	40053	100
#===RACCOONLEAF====
853	40057	100
#====MUSHROOM====
854	40058	100
855	40060	100
#====HUD=======
858	50006	100	50008	100
#====MUSHROOM- Card===
859	50009	200	50010	200
#====Star-Card=======
860	50009	100	50012	100
#====Fire-Card=======
861	50009	100	50011	100


#====MOVING PLATTFORM======
862	30050	100







# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO
1	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446	599	447	448	602	449	450	451	452	453	454	455	456	457	458

#Green Koopa/Red Koopa
4	710	711	712	720	721	722	713	723
#RED PARAKOOPA
10	715	721

#BOOMERANG_BROTHER
11	730	731

#BOOMERANG
61	732

#pipe
50	830
51	831
52	832
#Brick
42	842	852
#? Brick
43	843	844
# BREAKABLE - TYPE ? BRICK
44	842	844
#Fireball
60	601	602
#Coin
70	850	851
#RACOONLEAF
71	853
#MUSHROOM
72	854	855
#PSWITCH
73	856	857
#Point Effect
74	603	604	605	606	607	608	609	610	611
#HIT effect
75	612
#PORTAL
76	613	614	615	616
#HUD 
77	858
#invisible brick
99	899

#MOVING PLATTFORM
78	862


[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type	type
# type: 0 = Mario , 1 = Brick, 2 = Goomba,3=KoopaTroopa,4= Ground,
#6 = Pipe,5 = block,7 = Invisible Brick
#8 = PiranhaPlant,9 = Coin,10 = FirePiranhaPlant,11 ParaGoomba
# MARIO	x	y
0	16.0	90
#HUD
13	0	0






#GROUND	x	y
4	16	128
4	32	128
4	48	128
4	64	128
4	80	128
4	16	128
4	96	128
4	112	128
4	128	128
4	144	128
4	160	128


4	16	144
4	32	144
4	48	144
4	64	144
4	80	144
4	16	144
4	96	144
4	112	144
4	128	144
4	144	144
4	160	144


4	16	160
4	32	160
4	48	160
4	64	160
4	80	160
4	16	160
4	96	160
4	112	160
4	128	160
4	144	160
4	160	160


4	16	176
4	32	176
4	48	176
4	64	176
4	80	176
4	16	176
4	96	176
4	112	176
4	128	176
4	144	176
4	160	176



4	16	192
4	32	192
4	48	192
4	64	192
4	80	192
4	16	192
4	96	192
4	112	192
4	128	192
4	144	192
4	160	192


4	1935	176
4	1952	176
4	1968	176
4	1984	176
4	2000	176
4	2016	176
4	2032	176
4	2048	176

4	1935	192
4	1952	192
4	1968	192
4	1984	192
4	2000	192
4	2016	192
4	2032	192
4	2048	192



4	2048	16
4	2048	32
4	2048	48
4	2048	64
4	2048	80
4	2048	96
4	2048	112
4	2048	128
4	2048	144
4	2048	160


4	2080	192
4	2096	192
4	2112	192
4	2128	192
4	2160	192
4	2176	192
4	2192	192
4	2208	192
4	2224	192
4	2240	192
4	2256	192
4	2288	192
4	2304	192
4	2320	192
4	2336	192
4	2352	192
4	2368	192
4	2384	192
4	2400	192
4	2416	192
4	2432	192
4	2448	192
4	2464	192
4	2480	192
4	2496	192
4	2512	192
4	2528	192
4	2544	192
4	2560	192
4	2576	192

#BLOCK	x	y	w	h
5	1984	144	46	32


#PIPE	x	y	ani_set	type
6	1952	112	50	1
6	1952	128	51	0
6	1952	144	51	0
6	1952	160	51	0

6	2208	160	50	0
6	2208	176	51	0


#? BRICK	x	y	ani_set	type
1	240	128	42	5
1	256	128	42	5
1	272	128	42	5
1	288	128	42	5


1	400	112	42	5
1	416	112	42	5
1	432	112	42	5
1	448	112	42	5
1	464	112	42	5


1	624	64	42	5
1	640	64	42	5
1	656	64	42	5
1	672	64	42	5

1	656	144	44	2
1	672	144	42	5

1	768	96	42	5
1	768	128	42	5
1	768	144	42	5
1	784	144	42	5
1	800	144	42	5
1	816	144	42	5


1	880	112	42	5
1	880	128	42	5
1	880	144	42	5
1	880	160	42	5
1	896	160	42	5
1	912	160	42	5


1	976	112	42	5
1	976	128	42	5
1	992	128	44	4


1	992	176	42	5
1	1008	176	42	5
1	1024	176	42	5
1	1040	176	42	5


1	1040	128	44	1	10
1	1056	128	42	5
1	1072	128	42	5
1	1088	128	42	5
1	1104	128	42	5



1	1184	160	42	5
1	1200	160	42	5
1	1216	160	42	5
1	1232	160	42	5


1	1200	80	42	5
1	1216	80	42	5
1	1232	80	42	5
1	1248	80	42	5
1	1248	64	44	2


1	1280	144	42	5
1	1296	144	42	5

1	1408	80	42	5
1	1424	80	42	5
1	1440	80	42	5

1	1552	64	44	1	10
1	1552	80	42	5


1	1552	144	42	5
1	1552	160	42	5
1	1552	176	42	5
1	1568	176	42	5
1	1584	176	42	5
1	1600	176	42	5


1	1744	64	42	5
1	1744	80	42	5
1	1744	96	42	5

1	1792	144	42	5
1	1808	144	42	5
1	1824	144	42	5



#COIN	x	y	type
9	352	80	2
9	368	80	2
9	384	80	2

9	432	48	2
9	448	48	2
9	464	48	2


9	784	80	2
9	800	80	2
9	816	80	2

9	864	48	2
9	880	48	2
9	896	48	2

9	1344	64	2
9	1360	64	2
9	1376	64	2


9	1520	47	2
9	1520	64	2
9	1520	81	2
9	1520	97	2
9	1520	113	2
9	1520	129	2
9	1520	145	2
9	1520	161	2

9	1904	80	2
9	1920	80	2
9	1936	80	2



#RED_KOOPA	X	Y	SET_TYPE
3	1040	100	0
3	2000	115	0

#RED PARATROOPA
25	1902	80

#PORTAL
50	2461	109

#MOVING PLATTFORM
26	384	98
26	576	128
26	608	80
26	640	176
26	768	112
26	1104	160
26	1216	96
26	1392	128
26	1424	112
26	1568	80
26	1760	112
26	1744	160
26	1776	192


#BOOMERANG_BROTHER
27	2130	160








	



















			
