4	2304	512	3	13
4	2320	512	3	13
4	2336	512	3	13
4	2352	512	3	13
4	2368	512	3	13
4	2384	512	3	13
4	2400	512	3	13
4	2416	512	3	13
4	2432	512	3	13
4	2448	512	3	13
4	2464	512	3	13
4	2480	512	3	14
#Block 
5	256	384	48	48	2	1
5	288	352	48	80	2	1
5	417	384	78	48	2	2
5	480	352	65	80	2	2
5	528	400	16	32	2	2
5	544	400	16	32	2	3
5	560	400	16	32	2	3
5	576	400	16	32	2	3
5	592	400	16	32	2	3
5	608	400	16	32	2	3
5	528	320	64	112	2	2
5	1280	400	109	32	2	7
5	1312	368	111	65	2	7
5	1344	336	111	99	2	7
5	1328	159	63	30	1	7
5	2159	384	48	48	2	12
5	2192	287	48	144	1	12
#Cloud Brick
5	1425	207	64	16	1	8
5	1506	191	208	16	1	8
#pipe
6	368	384	50	0	2	2
6	368	400	51	0	2	2
6	368	416	51	0	2	2
6	1808	400	50	0	2	10
6	1808	416	51	0	2	10
6	1872	384	50	0	2	10
6	1872	400	51	0	2	10
6	1872	416	51	0	2	10
6	2272	128	50	1	0	12
6	2272	144	51	0	1	12
6	2272	160	51	0	1	12
6	2272	176	51	0	1	12
6	2272	192	51	0	1	12
6	2272	208	51	0	1	12
6	2272	224	51	0	1	12
6	2272	240	51	0	1	12
6	2272	272	51	0	1	12
6	2272	288	51	0	2	12
6	2272	304	51	0	2	12
6	2272	400	51	0	2	12
6	2272	416	51	0	2	12
6	2336	400	50	0	2	13
6	2336	416	51	0	2	13
6	2496	528	52	2	3	14
6	2496	512	52	0	3	14
# ? Brick
1	192	368	43	1	2	1
1	208	368	43	1	2	1
1	240	320	43	1	2	1
1	256	320	43	4	2	1
1	432	336	43	1	2	2
1	672	400	43	4	2	3
1	720	360	43	1	2	4
1	1488	384	43	4	2	8
# Brick
1	1456	144	44	2	1	8
1	1968	416	42	5	2	11
1	1984	416	42	5	2	11
1	2000	416	42	5	2	11
1	2016	416	42	5	2	11
1	2032	416	42	5	2	11
1	2048	416	42	5	2	11
1	2064	416	42	5	2	11
1	1984	400	42	5	2	11
1	2000	400	42	5	2	11
1	2016	400	42	5	2	11
1	2032	400	42	5	2	11
1	2048	400	42	5	2	11
1	2064	400	42	5	2	11
1	2000	384	42	5	2	11
1	2016	384	42	5	2	11
1	2032	384	42	5	2	11
1	2048	384	44	6	2	11
1	2112	400	42	5	2	11
1	2112	416	42	5	2	11
1	2128	416	42	5	2	12
#Red Koopa
3	592.0	372	0	2	3
3	2112	370	0	2	11
#Green Koopa
3	1490	405	1	2	8
#Goomba
2	200	415	2	1
2	530	415	2	2
2	846	400	2	4
2	880	400	2	4
#ParaGoomba
11	920	396	2	5
#Green_ParaTroopa
12	1342	305	2	7
12	1393	305	2	7
12	1441	305	2	8
#Coin
9	1088	336	2	2	6
9	1120	304	2	2	6
9	1152	272	2	1	6
9	1184	240	2	1	6
9	1216	208	2	1	6
9	1344	97	2	0	7
9	1360	97	2	0	7
9	1377	97	2	0	7
9	1488	128	2	0	8
9	1504	128	2	0	8
9	1552	144	2	1	8
9	1568	144	2	1	8
9	1584	144	2	1	8
9	1600	144	2	1	9
9	1631	128	2	0	9
9	1647	128	2	0	9
9	1663	128	2	0	9
9	1679	128	2	0	9
9	1712	160	2	1	9
9	1744	128	2	0	9
9	1776	144	2	1	10
9	1824	113	2	0	10
9	1856	144	2	1	10
9	2352	561	2	3	13
9	2369	545	2	3	13
9	2385	545	2	3	13
9	2400	561	2	3	13
9	2400	578	2	4	13
9	2369	593	2	4	13
9	2385	593	2	4	13
9	2400	608	2	4	13
9	2400	624	2	4	13
9	2352	624	2	4	13
9	2369	640	2	4	13
9	2385	640	2	4	13
#HUD
13	0	0
#PORTAL
50	2701	348	2	15
